user_id,segment,ab_group,drop,activacion,setup,habito_calc
MLB10565430540,1,treatment,0,1,1,0
MLB10035808590,1,treatment,0,1,1,0
MLB410644630540,2,treatment,0,1,1,1
MLB10664369300,1,treatment,0,1,1,0
MLB4778588510,1,treatment,0,1,1,0
MLB410545256920,2,treatment,0,1,1,1
MLB2484615760,1,treatment,0,1,1,0
MLB8407598470-1,1,treatment,0,1,1,0
MLB47502120130,2,treatment,0,1,1,1
MLB8221493560,1,treatment,0,1,0,0
MLB10014188850,1,treatment,0,1,0,0
MLB10638958250,1,treatment,0,1,1,0
MLB10604700020,1,treatment,0,1,1,0
MLB10561789740,1,treatment,0,1,1,0
MLB6484948610,1,treatment,0,1,1,0
MLB46107167150,2,treatment,0,1,1,1
MLB10561048030,1,treatment,0,1,1,0
MLB10570394910,1,treatment,0,1,1,0
MLB10602976050,1,treatment,0,1,1,0
MLB693861640,1,control,0,1,1,0
MLB10104145250,1,treatment,0,1,1,0
MLB10523475600,1,treatment,0,1,1,0
MLB10655572690,1,treatment,0,1,0,0
MLB10652680480,1,treatment,0,1,1,0
MLB42420581422,2,treatment,0,1,0,1
MLB410611091220,2,treatment,0,1,1,1
MLB410610187440,2,control,0,1,1,1
MLB43917569220,2,treatment,0,1,1,1
MLB2978543290,1,treatment,0,1,0,0
MLB10629178420,1,treatment,0,1,0,0
MLB3159777050,1,treatment,0,1,0,0
MLB10631231250,1,treatment,0,1,1,0
MLB10644093610,1,treatment,0,1,0,0
MLB10591053650,1,control,0,1,1,0
MLB41739682480,2,treatment,0,1,1,1
MLB44932572840,2,treatment,0,1,0,1
MLB1147298420,1,treatment,0,1,1,0
MLB41737272422,2,treatment,0,1,0,1
MLB4511839510,1,treatment,0,1,1,0
MLB410589124890,2,treatment,0,1,1,1
MLB10534372140,1,treatment,0,1,1,0
MLB10611029380,1,treatment,0,1,0,0
MLB10597144360,1,control,0,1,1,0
MLB10589794890,1,treatment,0,1,1,0
MLB2209858060,1,treatment,0,1,1,0
MLB10508251450,1,treatment,0,1,1,0
MLB6823935650,1,treatment,0,1,1,0
MLB4828629020,1,treatment,0,1,1,0
MLB10523125720,1,treatment,0,1,1,0
MLB4828629020,1,treatment,0,1,1,0
MLB410524272840,2,treatment,0,1,1,1
MLB6266191450,1,treatment,0,1,1,0
MLB8061255110,1,control,0,1,1,0
MLB7942392680,1,treatment,0,1,1,0
MLB1313586300,1,treatment,0,1,0,0
MLB2046839440,1,treatment,0,1,0,0
MLB1313586300,1,treatment,0,1,0,0
MLB10634661670,1,treatment,0,1,1,0
MLB10595083370,1,treatment,0,1,0,0
MLB46173001750,2,treatment,0,1,0,1
MLB4516912220,2,treatment,0,1,1,1
MLB6282662130,1,treatment,0,1,1,0
MLB6362154740,1,treatment,0,1,1,0
MLB10656199760,1,treatment,0,1,1,0
MLB10609640700,1,treatment,0,1,1,0
MLB10628039270,1,treatment,0,1,1,0
MLB8300997160,1,treatment,0,1,1,0
MLB8300997160,1,treatment,0,1,1,0
MLB410576474220,2,treatment,0,1,1,1
MLB6079935800,1,treatment,0,1,1,0
MLB10575273520,1,treatment,0,1,1,0
MLB8404322380-1,1,treatment,0,1,1,0
MLB10613812040,1,treatment,0,1,1,0
MLB8300997160,1,control,0,1,1,0
MLB8300997160,1,control,0,1,1,0
MLB10635942760,1,treatment,0,1,0,0
MLB10539252300,1,treatment,0,1,1,0
MLB8168132600-1,1,treatment,0,1,0,0
MLB10642965750,1,treatment,0,1,1,0
MLB10589857660-1,1,treatment,0,1,1,0
MLB1611317540,1,treatment,0,1,0,0
MLB5144865450,1,treatment,0,1,0,0
MLB6158351350,1,treatment,0,1,1,0
MLB410635942722,2,treatment,0,1,0,1
MLB1367493660,1,treatment,0,1,1,0
MLB10477205600,1,treatment,0,1,1,0
MLB10086396820,1,treatment,0,1,1,0
MLB1930664270,1,treatment,0,1,1,0
MLB410645693220,2,treatment,0,1,1,1
MLB410614823522,2,treatment,0,1,1,1
MLB10589300770,1,treatment,0,1,1,0
MLB10570510840,1,control,0,1,1,0
MLB10664921980,1,treatment,0,1,1,0
MLB10596492420,1,treatment,0,1,1,0
MLB588925550,1,treatment,0,1,1,0
MLB2935061670-1,1,treatment,0,1,1,0
MLB43737153080,2,treatment,0,1,1,1
MLB10643950990,1,treatment,0,1,1,0
MLB410544268922,2,treatment,0,1,1,1
MLB410141212210,2,treatment,0,1,1,1
MLB10516337700,1,treatment,0,1,1,0
MLB10575143200,1,treatment,0,1,1,0
MLB10548904010,1,treatment,0,1,0,0
MLB7846926710,1,treatment,0,1,1,0
MLB10501566420,1,treatment,0,1,1,0
MLB10497347320,1,treatment,0,1,0,0
MLB10571499210,1,treatment,0,1,1,0
MLB10544425560,1,treatment,0,1,0,0
MLB10552253500,1,treatment,0,1,1,0
MLB41036816120,2,treatment,0,1,1,1
MLB410537656540,2,treatment,0,1,1,1
MLB10641000970,1,treatment,0,1,1,0
MLB5096228410,1,treatment,0,1,1,0
MLB7910436150,1,treatment,0,1,1,0
MLB10432774130,1,treatment,0,1,1,0
MLB41100056870,2,treatment,0,1,1,1
MLB7192557620,1,treatment,0,1,1,0
MLB2556349790,1,treatment,0,1,1,0
MLB10608531300,1,treatment,0,1,1,0
MLB10506857820,1,treatment,0,1,1,0
MLB10545182530,1,treatment,0,1,0,0
MLB2935061670,1,treatment,0,1,1,0
MLB5366135920,1,treatment,0,1,1,0
MLB10655900880,1,treatment,0,1,1,0
MLB410534027820,2,treatment,0,1,1,1
MLB47624135420,2,treatment,0,1,1,1
MLB410619766900,2,treatment,0,1,1,1
MLB10580359110,1,treatment,0,1,1,0
MLB42298021700,2,treatment,0,1,0,1
MLB6667854270,1,treatment,0,1,1,0
MLB4741217540,1,treatment,0,1,1,0
MLB10596363640,1,treatment,0,1,1,0
MLB4741217540,1,treatment,0,1,1,0
MLB410520782780,2,treatment,0,1,1,1
MLB10511446540,1,treatment,0,1,1,0
MLB2123521740,1,treatment,0,1,1,0
MLB6816356250,1,treatment,0,1,1,0
MLB6760728810,1,treatment,0,1,1,0
MLB4932572840,1,treatment,0,1,0,0
MLB2683679600-1,1,treatment,0,1,1,0
MLB10522469860,1,treatment,0,1,1,0
MLB1494630360,1,treatment,0,1,1,0
MLB6722111400,1,treatment,0,1,1,0
MLB6264424100,1,treatment,0,1,1,0
MLB8372304010,1,treatment,0,1,0,0
MLB10530902830,1,treatment,0,1,0,0
MLB410594861480,2,treatment,0,1,1,1
MLB10585813380,1,treatment,0,1,1,0
MLB2511155430,1,treatment,1,1,0,0
MLB7127231920,1,treatment,0,1,1,0
MLB10640415220,1,treatment,0,1,1,0
MLB43675641980,2,treatment,0,1,0,1
MLB10640120820,1,treatment,0,1,1,0
MLB10548649980,1,treatment,0,1,1,0
MLB10558031330,1,treatment,0,1,1,0
MLB10640525210,1,treatment,0,1,1,0
MLB3939925720,1,treatment,0,1,0,0
MLB7098590060,1,treatment,0,1,1,0
MLB44654471000,2,treatment,0,1,1,1
MLB2433204860,1,treatment,0,1,1,0
MLB10611123330,1,treatment,0,1,1,0
MLB47311513030,2,treatment,0,1,1,1
MLB10176842010,1,treatment,0,1,1,0
MLB3256000850,1,treatment,0,1,1,0
MLB410573174080,2,treatment,0,1,0,1
MLB10478103750,1,treatment,0,1,0,0
MLB2425309250,1,treatment,0,1,1,0
MLB10627793660,1,treatment,0,1,0,0
MLB2959547180,1,treatment,0,1,0,0
MLB10546479610,1,treatment,0,1,1,0
MLB10453860660,1,treatment,0,1,0,0
MLB10604727730,1,treatment,0,1,0,0
MLB6049026390,1,treatment,0,1,1,0
MLB1971596070,1,treatment,0,1,1,0
MLB10176968660,1,treatment,0,1,1,0
MLB2633126560,1,control,0,1,0,0
MLB10609729010,1,treatment,0,1,1,0
MLB10548293280,1,treatment,0,1,0,0
MLB410554636740,2,treatment,0,1,0,1
MLB10548293280,1,treatment,0,1,0,0
MLB410531012740,2,treatment,0,1,0,1
MLB7561636860,1,treatment,0,1,0,0
MLB7561636860,1,treatment,0,1,0,0
MLB10429579630,1,treatment,0,1,1,0
MLB42673754970,2,treatment,0,1,1,1
MLB3059724990,1,treatment,0,1,0,0
MLB8330756080,1,treatment,0,1,1,0
MLB8016082190,1,treatment,0,1,1,0
MLB1148170010,1,treatment,0,1,1,0
MLB10524583590,1,treatment,0,1,1,0
MLB10636892520-1,1,treatment,0,1,1,0
MLB10537051230,1,treatment,0,1,1,0
MLB10518214920,1,treatment,0,1,1,0
MLB7858349830,1,treatment,0,1,1,0
MLB10289937940,1,treatment,0,1,1,0
MLB43350248620,2,treatment,0,1,0,1
MLB10639901700,1,treatment,0,1,1,0
MLB4223464020,2,treatment,0,1,1,1
MLB10639901700,1,treatment,0,1,1,0
MLB10495284070,1,treatment,0,1,1,0
MLB3567300990,1,control,0,1,1,0
MLB10652453150,1,treatment,0,1,1,0
MLB410610419322,2,treatment,0,1,1,1
MLB10567422320,1,treatment,0,1,0,0
MLB10546883550,1,treatment,0,1,1,0
MLB10555806610,1,treatment,0,1,1,0
MLB4213624300,2,treatment,0,1,1,1
MLB10591186740,1,treatment,0,1,1,0
MLB528305030,1,treatment,0,1,1,0
MLB10136578760,1,treatment,0,1,1,0
MLB410634012110,2,treatment,1,1,0,1
MLB2330056610,1,treatment,0,1,1,0
MLB10465471180,1,treatment,0,1,1,0
MLB10437735030-1,1,treatment,0,1,1,0
MLB10604564710,1,treatment,0,1,1,0
MLB10608517650,1,treatment,0,1,0,0
MLB10136578760,1,treatment,0,1,1,0
MLB5078059810,1,treatment,0,1,1,0
MLB10603496670,1,treatment,0,1,0,0
MLB1881738990,1,treatment,0,1,1,0
MLB10563464120,1,treatment,0,1,1,0
MLB10514608520,1,treatment,0,1,1,0
MLB5284798670,1,treatment,0,1,1,0
MLB410635680280,2,treatment,0,1,1,1
MLB10527263730,1,treatment,0,1,1,0
MLB3476460370,1,treatment,0,1,0,0
MLB1519033290,1,treatment,0,1,0,0
MLB2197809130,1,treatment,0,1,0,0
MLB10598524480,1,treatment,0,1,1,0
MLB45407711220,2,treatment,0,1,1,1
MLB5190794930,1,treatment,0,1,0,0
MLB5291170860,1,treatment,0,1,1,0
MLB10636987780,1,treatment,0,1,1,0
MLB8148239780,1,treatment,0,1,1,0
MLB10578541090,1,treatment,0,1,0,0
MLB10578640420,1,treatment,0,1,1,0
MLB10587814520,1,treatment,0,1,1,0
MLB10635055620,1,treatment,0,1,1,0
MLB10614823880,1,treatment,0,1,1,0
MLB10063135050,1,treatment,0,1,0,0
MLB10419005660,1,treatment,0,1,1,0
MLB1764393760,1,treatment,0,1,1,0
MLB10419005660,1,treatment,0,1,1,0
MLB10614823880,1,treatment,0,1,1,0
MLB10454771030,1,treatment,0,1,1,0
MLB10635055620,1,treatment,0,1,1,0
MLB10564392750-1,1,treatment,0,1,1,0
MLB10580042160,1,treatment,0,1,1,0
MLB3746295080,1,treatment,0,1,1,0
MLB10648893600,1,treatment,0,1,1,0
MLB10538792990,1,treatment,0,1,1,0
MLB3746295080,1,treatment,0,1,1,0
MLB410589857622,2,treatment,0,1,1,1
MLB8232941300,1,treatment,0,1,1,0
MLB8135816300,1,treatment,0,1,1,0
MLB10508260410,1,treatment,0,1,1,0
MLB10534705450,1,treatment,0,1,1,0
MLB10513248720,1,treatment,0,1,0,0
MLB10604323160,1,treatment,0,1,1,0
MLB7582420070,1,treatment,0,1,1,0
MLB8098297800,1,treatment,0,1,1,0
MLB6745570100,1,treatment,0,1,1,0
MLB3366058330,1,treatment,0,1,1,0
MLB43439721590,2,treatment,0,1,1,1
MLB3972545610,1,treatment,0,1,0,0
MLB10601835380,1,treatment,0,1,1,0
MLB10458269190,1,treatment,0,1,1,0
MLB5407711220,1,treatment,0,1,1,0
MLB10524431370,1,treatment,0,1,1,0
MLB5362303620,1,treatment,0,1,1,0
MLB410532910070,2,treatment,0,1,1,1
MLB1929492970,1,treatment,0,1,1,0
MLB10630198100-1,1,treatment,0,1,1,0
MLB10656927460,1,treatment,0,1,0,0
MLB8382916640,1,treatment,0,1,1,0
MLB10527962490,1,treatment,0,1,1,0
MLB10558468120,1,treatment,0,1,1,0
MLB10654476770,1,treatment,0,1,1,0
MLB10490279080,1,treatment,0,1,1,0
MLB7776297340,1,treatment,0,1,1,0
MLB410573125240,2,treatment,0,1,1,1
MLB1755703540,1,treatment,0,1,1,0
MLB6825972840,1,treatment,0,1,1,0
MLB49124181280,2,treatment,0,1,1,1
MLB1755703540,1,treatment,0,1,1,0
MLB10560340770,1,treatment,0,1,1,0
MLB10648575000,1,control,0,1,1,0
MLB10560340770,1,treatment,0,1,1,0
MLB10630776630,1,treatment,0,1,1,0
MLB2023224030,1,treatment,0,1,0,0
MLB10645703450,1,treatment,0,1,1,0
MLB6295672150,1,treatment,0,1,1,0
MLB6441174910,1,treatment,0,1,1,0
MLB44982562440,2,treatment,0,1,1,1
MLB2653348050,1,treatment,0,1,1,0
MLB10558249570,1,treatment,0,1,1,0
MLB5327876950,1,treatment,0,1,1,0
MLB48168132220,2,treatment,0,1,0,1
MLB7301285620,1,treatment,0,1,1,0
MLB46484948610,2,treatment,0,1,1,1
MLB10575764810,1,treatment,0,1,1,0
MLB10523977840,1,treatment,0,1,1,0
MLB10501999800,1,treatment,0,1,1,0
MLB371610270,1,treatment,0,1,1,0
MLB10534595610,1,treatment,0,1,1,0
MLB10545707360,1,treatment,0,1,1,0
MLB10554636740,1,treatment,0,1,0,0
MLB10610323710,1,treatment,0,1,1,0
MLB410641019420,2,treatment,0,1,1,1
MLB179933580,1,treatment,0,1,1,0
MLB10660535570,1,treatment,0,1,1,0
MLB4212338280,1,treatment,0,1,1,0
MLB10523352060,1,treatment,0,1,1,0
MLB10598667180,1,treatment,0,1,1,0
MLB2587363500,1,treatment,0,1,1,0
MLB10636938410,1,treatment,0,1,1,0
MLB3621203620,1,treatment,0,1,1,0
MLB10489997700,1,treatment,0,1,1,0
MLB6162200910,1,treatment,0,1,1,0
MLB10609301390,1,treatment,0,1,1,0
MLB410558031330,2,treatment,0,1,1,1
MLB999142060,1,treatment,0,1,1,0
MLB46538973270,2,treatment,0,1,0,0
MLB10580123010,1,treatment,0,1,1,0
MLB10548791610,1,treatment,0,1,0,0
MLB410229284680,2,treatment,0,1,1,1
MLB10664596910,1,treatment,0,1,1,0
MLB7942633000,1,treatment,0,1,0,0
MLB213624300,1,treatment,0,1,1,0
MLB10641019420,1,treatment,0,1,1,0
MLB1834418440,1,treatment,0,1,1,0
MLB10606041920,1,treatment,0,1,1,0
MLB10390720050,1,treatment,0,1,1,0
MLB10521674950,1,control,0,1,1,0
MLB410136578722,2,treatment,0,1,1,1
MLB7248544640,1,treatment,0,1,1,0
MLB10502919710,1,treatment,0,1,1,0
MLB10592346490,1,treatment,1,1,1,0
MLB10655863380,1,treatment,0,1,1,0
MLB2081112380,1,treatment,0,1,0,0
MLB410631445822,2,treatment,0,1,1,1
MLB10614620380,1,treatment,0,1,1,0
MLB2907306050,1,treatment,0,1,1,0
MLB10595990690,1,control,0,1,1,0
MLB43159415620,2,treatment,0,1,1,1
MLB410227282080,2,treatment,0,1,1,1
MLB410636892520,2,treatment,0,1,1,1
MLB6765046350,1,treatment,0,1,1,0
MLB5566870280,1,treatment,0,1,1,0
MLB10591032040,1,treatment,0,1,1,0
MLB4702959620,1,treatment,0,1,1,0
MLB10609729010-1,1,treatment,0,1,1,0
MLB10565886190,1,treatment,0,1,1,0
MLB10571656040,1,treatment,0,1,1,0
MLB10571656040,1,treatment,0,1,1,0
MLB10537656540,1,treatment,0,1,1,0
MLB10453103620,1,treatment,0,1,0,0
MLB10497347320-1,1,treatment,0,1,0,0
MLB3101033580,1,treatment,0,1,1,0
MLB2445581820,1,treatment,0,1,1,0
MLB410437735030,2,treatment,0,1,1,1
MLB2966254190,1,treatment,0,1,1,0
MLB10654114570,1,treatment,0,1,0,0
MLB2640568440,1,treatment,0,1,1,0
MLB10534650390-1,1,treatment,0,1,1,0
MLB10628393100,1,treatment,0,1,1,0
MLB293242280,1,treatment,1,1,0,0
MLB10495770230,1,treatment,0,1,1,0
MLB2371695360,1,treatment,0,1,1,0
MLB10516690470,1,treatment,0,1,1,0
MLB410646628230,2,treatment,0,1,1,1
MLB8404322380,1,treatment,0,1,1,0
MLB10579280370,1,treatment,0,1,1,0
MLB10573125240,1,treatment,0,1,1,0
MLB10573125240,1,treatment,0,1,1,0
MLB410527263730,2,treatment,0,1,1,1
MLB8188097910,1,treatment,0,1,0,0
MLB10576066450,1,treatment,0,1,1,0
MLB10549919910,1,treatment,0,1,1,0
MLB41755703540,2,treatment,0,1,1,1
MLB10643611530,1,treatment,0,1,1,0
MLB10526700540,1,treatment,0,1,1,0
MLB2414669020,1,treatment,0,1,0,0
MLB10509231250,1,treatment,0,1,1,0
MLB10597401310,1,treatment,0,1,1,0
MLB7882911280,1,treatment,0,1,0,0
MLB10093627290,1,treatment,0,1,1,0
MLB410535825280,2,treatment,0,1,1,1
MLB10597144360-1,1,treatment,0,1,1,0
MLB10508079870,1,treatment,0,1,1,0
MLB4184840330,1,treatment,0,1,1,0
MLB139272060,1,treatment,0,1,1,0
MLB47561636822,2,treatment,0,1,0,1
MLB45943910080,2,treatment,0,1,1,1
MLB8310606260,1,control,0,1,1,0
MLB4070718030,1,treatment,0,1,1,0
MLB10626569820,1,treatment,0,1,1,0
MLB10561551940,1,control,0,1,1,0
MLB10543943260,1,treatment,0,1,1,0
MLB10034178550,1,treatment,0,1,1,0
MLB2903102100,1,treatment,0,1,1,0
MLB10541793350,1,treatment,0,1,1,0
MLB410596807122,2,treatment,0,1,1,1
MLB10516507400,1,treatment,0,1,0,0
MLB680282840,1,treatment,0,1,1,0
MLB410548293280,2,treatment,0,1,0,1
MLB4941261340-1,1,treatment,0,1,1,0
MLB2023382730,1,treatment,0,1,1,0
MLB10567984610,1,treatment,0,1,1,0
MLB10058048790,1,treatment,0,1,1,0
MLB1925270420,1,treatment,0,1,1,0
MLB10535308100,1,treatment,0,1,1,0
MLB3520534110,1,treatment,0,1,1,0
MLB10580359110-1,1,control,0,1,1,0
MLB10553135570,1,treatment,0,1,1,0
MLB10614983130,1,treatment,0,1,1,0
MLB5752030370,1,treatment,0,1,1,0
MLB5671542450,1,control,0,1,1,0
MLB43101033580,2,treatment,0,1,1,1
MLB10542110290,1,treatment,0,1,1,0
MLB10634391100,1,treatment,0,1,1,0
MLB15903730,1,treatment,0,1,1,0
MLB1489334730,1,treatment,0,1,1,0
MLB10594263420,1,treatment,0,1,1,0
MLB4556925550,2,treatment,0,1,1,1
MLB2749318390,1,treatment,0,1,1,0
MLB410503815620,2,treatment,0,1,1,1
MLB8363882730,1,treatment,0,1,1,0
MLB10576503050,1,treatment,0,1,1,0
MLB10636892520,1,treatment,0,1,1,0
MLB6093304800,1,treatment,0,1,0,0
MLB2907014500,1,treatment,0,1,1,0
MLB10499792600,1,treatment,0,1,1,0
MLB410210443370,2,treatment,0,1,1,1
MLB10572750810,1,treatment,0,1,1,0
MLB47050217280,2,treatment,0,1,1,1
MLB8107703390,1,treatment,0,1,1,0
MLB8330873600,1,treatment,0,1,0,0
MLB410564649840,2,treatment,0,1,1,1
MLB1555989640,1,treatment,0,1,1,0
MLB10601381930,1,treatment,0,1,1,0
MLB10537740920,1,treatment,0,1,1,0
MLB6563189080,1,treatment,0,1,0,0
MLB410225567310,2,treatment,0,1,1,1
MLB7789764570,1,treatment,0,1,1,0
MLB3958255150,1,control,0,1,1,0
MLB6563189080,1,treatment,0,1,0,0
MLB6893655740,1,treatment,0,1,1,0
MLB2105612340,1,treatment,0,1,1,0
MLB10584992340,1,treatment,0,1,1,0
MLB410598640922,2,treatment,0,1,1,1
MLB3256000850-1,1,treatment,0,1,1,0
MLB10607982890,1,control,0,1,1,0
MLB10521200480,1,treatment,0,1,0,0
MLB6664723620-1,1,treatment,0,1,1,0
MLB1669034900,1,treatment,0,1,1,0
MLB45366135920,2,treatment,0,1,1,1
MLB10505198630,1,treatment,0,1,1,0
MLB410573875410,2,treatment,0,1,1,1
MLB7983948010-1,1,treatment,0,1,1,0
MLB4767890190,2,treatment,0,1,1,1
MLB10564142540,1,treatment,0,1,0,0
MLB42455258730,2,treatment,0,1,1,1
MLB516979220,1,treatment,0,1,1,0
MLB516979220,1,treatment,0,1,1,0
MLB359739760,1,treatment,0,1,1,0
MLB7472740160,1,treatment,0,1,1,0
MLB10549767010,1,treatment,0,1,1,0
MLB10494418500,1,treatment,0,1,1,0
MLB359739760,1,treatment,0,1,1,0
MLB516979220,1,control,0,1,1,0
MLB516979220,1,control,0,1,1,0
MLB8270690980,1,treatment,0,1,1,0
MLB10510957590,1,control,0,1,1,0
MLB10510957590,1,control,0,1,1,0
MLB7993670260,1,treatment,0,1,0,0
MLB10521694260,1,treatment,0,1,1,0
MLB10510957590,1,treatment,0,1,1,0
MLB10510957590,1,treatment,0,1,1,0
MLB10577976870,1,treatment,0,1,1,0
MLB6107167150,1,treatment,0,1,1,0
MLB44556634450,2,treatment,0,1,1,1
MLB3900196000,1,treatment,0,1,1,0
MLB4367034400,1,control,0,1,1,0
MLB3023339840,1,treatment,0,1,1,0
MLB10603505900,1,treatment,0,1,1,0
MLB10511763970,1,treatment,0,1,1,0
MLB43252200850,2,treatment,0,1,1,1
MLB10622208860,1,treatment,0,1,0,0
MLB10619103160,1,treatment,0,1,0,0
MLB3688715720,1,treatment,0,1,1,0
MLB4202251420,1,treatment,0,1,0,0
MLB10537989920,1,treatment,0,1,1,0
MLB42165710930,2,treatment,0,1,1,1
MLB8324181280-1,1,treatment,0,1,1,0
MLB10574688610,1,treatment,0,1,1,0
MLB6490850290,1,treatment,0,1,1,0
MLB48186171120,2,treatment,0,1,1,1
MLB3100705450,1,treatment,0,1,0,0
MLB7710090620,1,treatment,0,1,1,0
MLB2731490400,1,treatment,0,1,1,0
MLB410646227340,2,treatment,0,1,1,1
MLB42691612220,2,treatment,0,1,1,1
MLB8304628890,1,treatment,0,1,1,0
MLB10575022570,1,treatment,0,1,1,0
MLB410515781200,2,treatment,0,1,1,1
MLB10510279410,1,treatment,0,1,0,0
MLB10655935530,1,treatment,0,1,1,0
MLB410229729010,2,treatment,0,1,1,1
MLB7502120130,1,treatment,0,1,1,0
MLB1711556350,1,treatment,0,1,1,0
MLB46664723620,2,treatment,0,1,1,1
MLB4110698060,1,treatment,0,1,1,0
MLB7458857220,1,treatment,0,1,1,0
MLB7502120130,1,treatment,0,1,1,0
MLB2206169110,1,treatment,0,1,1,0
MLB2165710930,1,treatment,0,1,1,0
MLB10512354980,1,treatment,0,1,1,0
MLB2039180080,1,treatment,0,1,1,0
MLB10561201480,1,treatment,0,1,0,0
MLB10537935670,1,treatment,0,1,0,0
MLB3229038590,1,treatment,0,1,0,0
MLB45844025640,2,treatment,0,1,1,1
MLB10656547340,1,treatment,0,1,1,0
MLB7372346180,1,treatment,0,1,1,0
MLB2810566260,1,treatment,0,1,1,0
MLB10556719300,1,treatment,0,1,1,0
MLB10610492810,1,treatment,0,1,1,0
MLB10645605390,1,treatment,0,1,0,0
MLB10522322850,1,treatment,0,1,1,0
MLB1932281100,1,treatment,0,1,1,0
MLB10564392750,1,treatment,0,1,1,0
MLB10533661180,1,treatment,0,1,1,0
MLB5273425370,1,treatment,0,1,1,0
MLB10610751790,1,control,0,1,1,0
MLB10637618270,1,treatment,0,1,1,0
MLB410584992340,2,treatment,0,1,1,1
MLB10663352500,1,treatment,0,1,1,0
