user_id,segment,ab_group,drop,activacion,setup,habito_calc
MLB2544492790,1,treatment,0,1,1,0
MLB5413367800,1,treatment,0,1,1,0
MLB10440121720,1,treatment,0,1,1,0
MLB4257450810,1,treatment,0,1,1,0
MLB1962163990,1,treatment,0,1,1,0
MLB410565566722,2,treatment,0,1,1,1
MLB542616320,1,treatment,0,1,0,0
MLB7510149470,1,control,0,1,1,0
MLB45335992530,2,treatment,0,1,1,1
MLB10515335110,1,treatment,0,1,1,0
MLB7726008220,1,treatment,0,1,1,0
MLB2092096120,1,treatment,0,1,1,0
MLB10579893500,1,treatment,0,1,0,0
MLB10548332650,1,treatment,0,1,1,0
MLB10032003530,1,treatment,0,1,1,0
MLB3310855050,1,treatment,0,1,0,0
MLB10147836010-1,1,treatment,0,1,1,0
MLB10657042290,1,treatment,0,1,1,0
MLB10525553520,1,treatment,0,1,1,0
MLB10497503220,1,treatment,0,1,1,0
MLB2505318580,1,treatment,0,1,1,0
MLB410512273750,2,treatment,0,1,1,1
MLB5164948060,1,treatment,0,1,1,0
MLB10663766840-1,1,treatment,0,1,1,0
MLB10160758620,1,treatment,0,1,1,0
MLB410352333000,2,treatment,0,1,1,1
MLB10532830070,1,treatment,0,1,1,0
MLB10602068460,1,treatment,0,1,1,0
MLB43052232520,2,treatment,0,1,1,1
MLB3893250330,1,treatment,0,1,1,0
MLB5461634170,1,treatment,0,1,1,0
MLB10337394880,1,treatment,0,1,0,0
MLB6701311930,1,treatment,0,1,1,0
MLB410595522640,2,treatment,0,1,1,1
MLB10614326890,1,treatment,0,1,1,0
MLB7918573320,1,treatment,0,1,1,0
MLB10509467050,1,treatment,0,1,0,0
MLB10665640530,1,treatment,0,1,1,0
MLB78263680-1,1,treatment,0,1,0,0
MLB10649073600,1,treatment,0,1,1,0
MLB289503870,1,treatment,0,1,0,0
MLB1965516240,1,treatment,0,1,1,0
MLB10535920500,1,treatment,0,1,1,0
MLB1879998700,1,treatment,0,1,1,0
MLB10641359970,1,treatment,0,1,1,0
MLB10632455040,1,treatment,0,1,1,0
MLB10332122770,1,control,0,1,1,0
MLB42944987270,2,treatment,0,1,1,1
MLB8349503530,1,treatment,0,1,1,0
MLB5844025640,1,treatment,0,1,1,0
MLB10631515100,1,treatment,0,1,1,0
MLB5844025640,1,treatment,0,1,1,0
MLB6035065450,1,treatment,0,1,0,0
MLB410504615100,2,treatment,0,1,1,1
MLB4004971550,1,treatment,0,1,1,0
MLB10597669130,1,treatment,0,1,1,0
MLB6611756650,1,treatment,0,1,1,0
MLB410591866400,2,treatment,0,1,1,1
MLB410562323840,2,treatment,0,1,1,1
MLB7082972530,1,treatment,0,1,1,0
MLB410561048030,2,treatment,0,1,1,1
MLB410617575110,2,treatment,0,1,1,1
MLB47301285620,2,treatment,0,1,1,1
MLB10652759840,1,treatment,0,1,0,0
MLB10631445860,1,treatment,0,1,1,0
MLB4504170320,1,treatment,0,1,0,0
MLB1320924400,1,treatment,0,1,1,0
MLB10554712530,1,treatment,0,1,1,0
MLB410571652240,2,treatment,0,1,1,1
MLB46266191450,2,treatment,0,1,1,1
MLB4936058200,1,treatment,0,1,1,0
MLB2159161160,1,treatment,0,1,1,0
MLB10664964390,1,treatment,0,1,1,0
MLB10635680280-1,1,treatment,0,1,1,0
MLB10147836010,1,treatment,0,1,1,0
MLB10626498740,1,treatment,0,1,1,0
MLB410641359970,2,treatment,0,1,1,1
MLB1902790190,1,treatment,0,1,1,0
MLB48261261920,2,control,0,1,1,1
MLB410039103910,2,treatment,0,1,1,1
MLB10529792930,1,treatment,0,1,1,0
MLB10542488600,1,treatment,0,1,1,0
MLB10605887310,1,treatment,0,1,1,0
MLB10584119940,1,treatment,0,1,1,0
MLB10663766840,1,treatment,0,1,1,0
MLB4588634450,1,treatment,0,1,1,0
MLB7972390730,1,treatment,0,1,1,0
MLB410501999800,2,treatment,0,1,1,1
MLB3439721590,1,treatment,0,1,1,0
MLB570786260,1,treatment,0,1,1,0
MLB10445189630,1,treatment,0,1,1,0
MLB41519033290,2,control,0,1,0,1
MLB10530485720,1,treatment,0,1,1,0
MLB8186171120,1,treatment,0,1,1,0
MLB10607620650,1,treatment,0,1,1,0
MLB10621855220,1,treatment,0,1,0,0
MLB4453951560,1,treatment,0,1,1,0
MLB5332640330,1,treatment,0,1,1,0
MLB10504518360,1,treatment,0,1,1,0
MLB7170434220,1,control,0,1,1,0
MLB5705854220,1,treatment,0,1,1,0
MLB4982882440,1,treatment,0,1,1,0
MLB5335992530,1,treatment,0,1,1,0
MLB7680352960,1,treatment,0,1,1,0
MLB410575764810,2,treatment,0,1,1,1
MLB4982882440,1,treatment,0,1,1,0
MLB904471040,1,treatment,0,1,1,0
MLB7990901920,1,treatment,0,1,1,0
MLB8034053240,1,treatment,0,1,1,0
MLB10532892690,1,treatment,0,1,1,0
MLB7579492460,1,treatment,0,1,1,0
MLB2254676780,1,treatment,0,1,0,0
MLB10594861480,1,treatment,0,1,1,0
MLB10664551990,1,control,0,1,1,0
MLB10640120820-1,1,treatment,0,1,1,0
MLB3257731010,1,treatment,0,1,1,0
MLB10647294880,1,treatment,0,1,1,0
MLB46567848022,2,treatment,0,1,1,1
MLB1937747490,1,treatment,0,1,0,0
MLB4817963370,1,treatment,0,1,1,0
MLB410638994850,2,treatment,0,1,1,1
MLB10622114800,1,treatment,0,1,1,0
MLB10648142830,1,treatment,0,1,1,0
MLB10652880980,1,treatment,0,1,1,0
MLB10022447950,1,treatment,0,1,1,0
MLB410594263420,2,treatment,0,1,1,1
MLB5418067050,1,control,0,1,1,0
MLB1895846550,1,treatment,0,1,1,0
MLB4265475770,1,treatment,0,1,1,0
MLB10555887870,1,treatment,0,1,0,0
MLB10532888240,1,treatment,0,1,1,0
MLB10570013550,1,treatment,0,1,1,0
MLB10609951120,1,treatment,0,1,1,0
MLB7933509540,1,treatment,0,1,1,0
MLB10521844120,1,treatment,0,1,1,0
MLB10549699030,1,control,0,1,1,0
MLB10578275000,1,treatment,0,1,1,0
MLB10537198160,1,treatment,0,1,1,0
MLB4654471000,1,treatment,0,1,1,0
MLB4506362280,1,control,0,1,0,0
MLB2509208880,1,treatment,0,1,1,0
MLB10631406820,1,treatment,0,1,1,0
MLB10550517060,1,treatment,0,1,1,0
MLB5742173940,1,treatment,0,1,1,0
MLB4623991670,1,treatment,0,1,0,0
MLB10644446360,1,treatment,0,1,1,0
MLB41045529450,2,treatment,0,1,0,1
MLB2482959440,1,treatment,0,1,1,0
MLB10584230210,1,treatment,0,1,1,0
MLB2588385770,1,treatment,0,1,1,0
MLB7984688360,1,treatment,0,1,1,0
MLB2349079970,1,treatment,0,1,1,0
MLB10632839490,1,treatment,0,1,0,0
MLB7984688360,1,treatment,0,1,1,0
MLB10530902150,1,treatment,0,1,0,0
MLB10516348760,1,treatment,0,1,1,0
MLB10531012740,1,treatment,0,1,0,0
MLB10352333000,1,treatment,0,1,1,0
MLB2274271190-1,1,treatment,0,1,1,0
MLB7688760560,1,treatment,0,1,0,0
MLB8324181280,1,treatment,0,1,1,0
MLB10617853180,1,treatment,0,1,1,0
MLB10634966210,1,treatment,0,1,1,0
MLB10208583570,1,control,0,1,1,0
MLB1521393840,1,control,0,1,1,0
MLB410565586390,2,treatment,0,1,1,1
MLB48407598470,2,treatment,0,1,1,1
MLB10557682230,1,treatment,0,1,1,0
MLB270447790,1,treatment,0,1,0,0
MLB7879653590,1,control,0,1,1,0
MLB10413981110,1,treatment,0,1,1,0
MLB1824812420,1,treatment,0,1,1,0
MLB2197809130-1,1,treatment,0,1,0,0
MLB1940466480,1,treatment,0,1,1,0
MLB10517341600,1,treatment,0,1,1,0
MLB8342748640,1,treatment,0,1,1,0
MLB47684629722,2,treatment,0,1,1,1
MLB10498379590,1,treatment,0,1,1,0
MLB7505878960,1,treatment,0,1,1,0
MLB410641420010,2,treatment,0,1,1,1
MLB1833763830,1,treatment,0,1,1,0
MLB10210443370,1,treatment,0,1,1,0
MLB2600242810,1,treatment,0,1,1,0
MLB10505459540,1,treatment,0,1,1,0
MLB3895229180,1,treatment,0,1,0,0
MLB10523219320,1,treatment,0,1,1,0
MLB2482959440-1,1,treatment,0,1,1,0
MLB5410143760,1,treatment,0,1,1,0
MLB5163438110,1,treatment,0,1,1,0
MLB10537220730,1,treatment,0,1,1,0
MLB8060732310,1,treatment,0,1,1,0
MLB8349503530-1,1,treatment,0,1,1,0
MLB8261261920,1,treatment,0,1,1,0
MLB6629202050,1,treatment,0,1,1,0
MLB6629202050,1,treatment,0,1,1,0
MLB10628858920,1,treatment,0,1,1,0
MLB10567840180,1,treatment,0,1,0,0
MLB8261261920,1,treatment,0,1,1,0
MLB10619766900-1,1,treatment,0,1,1,0
MLB3626692100,1,treatment,0,1,1,0
MLB3120760160,1,treatment,0,1,1,0
MLB10542419260,1,treatment,0,1,1,0
MLB10431704330,1,treatment,0,1,1,0
MLB10646607340,1,control,0,1,1,0
MLB1794943030,1,treatment,0,1,1,0
MLB10561048030-1,1,treatment,0,1,1,0
MLB42482959440,2,treatment,0,1,1,1
MLB10505782870,1,treatment,0,1,1,0
MLB6252100380,1,control,0,1,1,0
MLB4469172360,1,treatment,0,1,1,0
MLB2411561170,1,treatment,0,1,0,0
MLB410631331200,2,treatment,0,1,1,1
MLB10659109380,1,treatment,0,1,0,0
MLB10524272840,1,treatment,0,1,1,0
MLB10534027820,1,treatment,0,1,1,0
MLB10309998600,1,treatment,0,1,1,0
MLB410570013550,2,treatment,0,1,1,1
MLB3570468850,1,treatment,0,1,1,0
MLB10617853180-1,1,treatment,0,1,1,0
MLB10039103830,1,treatment,0,1,1,0
MLB10607524050,1,treatment,0,1,1,0
MLB10039103830,1,treatment,0,1,1,0
MLB3928356330,1,control,0,1,1,0
MLB10505308240,1,treatment,0,1,1,0
MLB10630061730,1,control,0,1,0,0
MLB10518120240,1,treatment,0,1,1,0
MLB2516877170,1,treatment,0,1,1,0
MLB410222972250,2,treatment,0,1,1,1
MLB46722725610,2,treatment,0,1,1,1
MLB7473683560,1,treatment,0,1,1,0
MLB410575273520,2,treatment,0,1,1,1
MLB779564990,1,treatment,0,1,0,0
MLB10530897340,1,treatment,0,1,0,0
MLB10543603080,1,treatment,0,1,1,0
MLB7720528580,1,treatment,0,1,1,0
MLB10614829650,1,treatment,0,1,1,0
MLB3758704900,1,treatment,0,1,0,0
MLB1179273480,1,treatment,0,1,0,0
MLB10647536150,1,treatment,0,1,1,0
MLB410309846480,2,treatment,0,1,0,1
MLB10571018210,1,treatment,0,1,1,0
MLB10571050930,1,treatment,0,1,1,0
MLB10623773140,1,treatment,0,1,1,0
MLB10646309640,1,treatment,0,1,1,0
MLB2673754970,1,treatment,0,1,1,0
MLB8071601400,1,treatment,0,1,1,0
MLB10641624590,1,treatment,0,1,1,0
MLB1735665390,1,treatment,0,1,1,0
MLB10647383800,1,control,0,1,0,0
MLB2773888680,1,treatment,0,1,1,0
MLB10562831920,1,treatment,0,1,1,0
MLB2986662960,1,treatment,0,1,1,0
MLB3900196000-1,1,treatment,0,1,1,0
MLB8071601400,1,treatment,0,1,1,0
MLB10552652460,1,treatment,0,1,0,0
MLB410511337100,2,treatment,0,1,1,1
MLB1735665390,1,treatment,0,1,1,0
MLB2016148970,1,treatment,0,1,1,0
MLB45078059810,2,treatment,0,1,1,1
MLB410651636320,2,treatment,0,1,1,1
MLB2683679600,1,treatment,0,1,1,0
MLB410505012520,2,treatment,0,1,1,1
MLB5854579410,1,treatment,0,1,1,0
MLB10514768760,1,treatment,0,1,0,0
MLB10585675640,1,treatment,0,1,1,0
MLB10273162750,1,treatment,0,1,1,0
MLB410611212922,2,treatment,0,1,1,1
MLB10585675640,1,treatment,0,1,1,0
MLB2316767570,1,treatment,0,1,1,0
MLB2280754010,1,treatment,0,1,1,0
MLB10605131400,1,treatment,0,1,1,0
MLB10098871410,1,treatment,0,1,1,0
MLB10405074360,1,treatment,0,1,1,0
MLB10405074360,1,treatment,0,1,1,0
MLB7382891700,1,treatment,0,1,1,0
MLB10510053550,1,treatment,0,1,1,0
MLB10226951430,1,treatment,0,1,1,0
MLB410614829650,2,treatment,0,1,1,1
MLB10523177420,1,treatment,0,1,1,0
MLB10523177420,1,treatment,0,1,1,0
MLB410578275000,2,treatment,0,1,1,1
MLB10654631680,1,treatment,0,1,1,0
MLB7679112000,1,treatment,0,1,1,0
MLB10656165050,1,treatment,0,1,1,0
MLB410542856680,2,treatment,0,1,0,1
MLB2779317330,1,treatment,0,1,0,0
MLB10664088530,1,treatment,0,1,0,0
MLB7100346650,1,treatment,0,1,1,0
MLB7453621570,1,treatment,0,1,1,0
MLB10494418500-1,1,treatment,0,1,1,0
MLB10595848950,1,treatment,0,1,1,0
MLB10511337100,1,control,0,1,1,0
MLB410597144322,2,treatment,0,1,1,1
MLB48022732310,2,treatment,0,1,1,1
MLB4949421940,1,treatment,0,1,0,0
MLB10651636320,1,treatment,0,1,1,0
MLB10558557150,1,treatment,0,1,1,0
MLB10542953110,1,treatment,0,1,0,0
MLB10608536990,1,treatment,0,1,1,0
MLB10562323840-1,1,treatment,0,1,1,0
MLB10542368450,1,treatment,0,1,1,0
MLB7986941990,1,treatment,0,1,1,0
MLB7301155590,1,treatment,0,1,1,0
MLB410522340770,2,treatment,0,1,1,1
MLB10573174080,1,treatment,0,1,0,0
MLB10590408970,1,treatment,0,1,1,0
MLB6387902490,1,treatment,0,1,1,0
MLB4837748260,1,treatment,0,1,1,0
MLB10664596910-1,1,treatment,0,1,1,0
MLB8358573860,1,treatment,0,1,1,0
MLB7986941990,1,treatment,0,1,1,0
MLB6383392710,1,treatment,0,1,1,0
MLB10514358860,1,treatment,0,1,1,0
MLB10646057230,1,treatment,0,1,1,0
MLB2411634090,1,treatment,0,1,0,0
MLB10099922620,1,treatment,0,1,1,0
MLB6753616340,1,treatment,0,1,0,0
MLB6993497390,1,treatment,0,1,1,0
MLB6820134400,1,treatment,0,1,1,0
MLB4530536580,1,treatment,1,1,0,0
MLB10494472000,1,treatment,0,1,1,0
MLB410573865650,2,treatment,0,1,1,1
MLB2274271190,1,treatment,0,1,1,0
MLB7813511270,1,treatment,0,1,1,0
MLB10548723180,1,treatment,0,1,1,0
MLB5157262920,1,treatment,0,1,1,0
MLB10609870780,1,control,0,1,1,0
MLB410453103620,2,treatment,0,1,0,1
MLB410663766840,2,treatment,0,1,1,1
MLB41662089410,2,treatment,0,1,0,1
MLB1419389610,1,control,1,1,0,0
MLB10364583030,1,treatment,0,1,1,0
MLB10584963730,1,treatment,0,1,1,0
MLB7354875930,1,treatment,0,1,0,0
MLB7927630990,1,treatment,0,1,0,0
MLB10569013830,1,treatment,0,1,1,0
MLB10590500260,1,control,0,1,0,0
MLB4255995290,1,treatment,0,1,1,0
MLB1789469200,1,treatment,0,1,0,0
MLB47812653590,2,treatment,0,1,1,1
MLB10654234110,1,treatment,0,1,1,0
MLB10487789670,1,treatment,0,1,0,0
MLB410664596910,2,treatment,0,1,1,1
MLB49149503530,2,treatment,0,1,1,1
MLB47616565720,2,treatment,0,1,0,1
MLB2414280880,1,treatment,0,1,0,0
MLB10561525300,1,treatment,0,1,1,0
MLB10575300350,1,treatment,0,1,0,0
MLB6712321060,1,treatment,0,1,1,0
MLB1825502610,1,treatment,0,1,0,0
MLB10563317980,1,treatment,0,1,0,0
MLB10565056080,1,treatment,0,1,1,0
MLB410523177420,2,treatment,0,1,1,1
MLB10002487550,1,treatment,0,1,1,0
MLB8330873600-1,1,treatment,0,1,0,0
MLB6641775850,1,treatment,0,1,1,0
MLB3115376560,1,treatment,0,1,0,0
MLB1410048540,1,treatment,0,1,1,0
MLB41284689122,2,treatment,0,1,1,1
MLB10598239540,1,control,0,1,1,0
MLB1759940070,1,treatment,0,1,1,0
MLB410405074322,2,treatment,0,1,1,1
MLB2978146550,1,treatment,0,1,1,0
MLB10609779950,1,treatment,0,1,1,0
MLB10506859650,1,treatment,0,1,1,0
MLB10530898860,1,treatment,0,1,1,0
MLB10611083600,1,treatment,0,1,1,0
MLB10535722320,1,treatment,0,1,1,0
MLB1836210320,1,treatment,0,1,1,0
MLB47453621570,2,treatment,0,1,1,1
MLB10640012380,1,treatment,0,1,1,0
MLB10613337310,1,treatment,0,1,1,0
MLB10039161340,1,treatment,0,1,0,0
MLB8407598470,1,treatment,0,1,1,0
MLB2826171210,1,treatment,0,1,0,0
MLB10644630540,1,treatment,0,1,1,0
MLB10523959270,1,treatment,0,1,1,0
MLB47156185610,2,treatment,0,1,0,1
MLB10060913780,1,treatment,0,1,1,0
MLB10641889030,1,treatment,0,1,1,0
MLB3245255260,1,treatment,0,1,1,0
MLB3837569220,1,treatment,0,1,1,0
MLB410641624590,2,treatment,0,1,1,1
MLB10617095480,1,treatment,0,1,1,0
MLB6767805510,1,treatment,0,1,1,0
MLB7255936330,1,treatment,0,1,1,0
MLB10620325410,1,treatment,0,1,1,0
MLB10620325410,1,treatment,0,1,1,0
MLB10580445050,1,treatment,0,1,1,0
MLB4093238390,1,treatment,0,1,1,0
MLB42445581820,2,treatment,0,1,1,1
MLB10651939500,1,treatment,0,1,0,0
MLB537349290,1,treatment,0,1,1,0
MLB2669733480,1,control,0,1,1,0
MLB6782295330,1,treatment,0,1,1,0
MLB8111308930,1,treatment,0,1,1,0
MLB5943830080,1,treatment,0,1,1,0
MLB46462219720,2,treatment,0,1,1,1
MLB5943830080,1,treatment,0,1,1,0
MLB10581770900,1,treatment,0,1,1,0
MLB10610948120,1,treatment,0,1,1,0
MLB1796745990,1,treatment,0,1,0,0
MLB7882911280-1,1,treatment,0,1,0,0
MLB10635624670,1,treatment,0,1,1,0
MLB10538654020,1,treatment,0,1,0,0
MLB10549287030,1,treatment,0,1,1,0
MLB10590043220,1,treatment,0,1,0,0
MLB1036816120,1,treatment,0,1,1,0
MLB10436991950,1,treatment,0,1,0,0
MLB548009100,1,treatment,0,1,0,0
MLB44828629020,2,treatment,0,1,1,1
MLB410497347320,2,control,0,1,0,1
MLB1665096380,1,treatment,0,1,0,0
MLB10107617870,1,treatment,0,1,1,0
MLB10534876540,1,treatment,0,1,1,0
MLB2937672040,1,treatment,0,1,1,0
MLB10657701500,1,treatment,0,1,1,0
MLB7879185320,1,treatment,0,1,1,0
MLB10576474600,1,treatment,0,1,1,0
MLB5305434040,1,treatment,0,1,0,0
MLB10590429150,1,treatment,0,1,1,0
MLB10631337900,1,treatment,0,1,1,0
MLB10561573360,1,treatment,0,1,1,0
MLB10511617420,1,treatment,0,1,1,0
MLB7376427400,1,treatment,0,1,1,0
MLB10648834610,1,treatment,0,1,1,0
MLB3787266550,1,treatment,0,1,1,0
MLB410522111140,2,treatment,0,1,1,1
MLB6758902770,1,treatment,0,1,1,0
MLB6965356690,1,treatment,0,1,1,0
MLB1662152840,1,treatment,0,1,1,0
MLB10650987520,1,treatment,0,1,1,0
MLB10511617420,1,treatment,0,1,1,0
MLB2438237160,1,treatment,0,1,1,0
MLB10648893600-1,1,treatment,0,1,1,0
MLB6538973270,1,treatment,0,1,0,0
MLB10641167180,1,treatment,0,1,1,0
MLB410617853180,2,treatment,0,1,1,1
MLB7311513030,1,treatment,0,1,1,0
MLB2521773590,1,control,0,1,1,0
MLB10549250320,1,treatment,0,1,1,0
MLB410568129780,2,treatment,0,1,1,1
MLB7983948010,1,treatment,0,1,1,0
MLB10643975480,1,treatment,0,1,1,0
MLB10527419850,1,treatment,0,1,1,0
MLB4046414580,1,treatment,0,1,0,0
MLB10574383200,1,treatment,0,1,1,0
MLB4202829860,1,treatment,0,1,0,0
MLB10607282080,1,treatment,0,1,1,0
MLB10568005510,1,treatment,0,1,1,0
MLB78263680,1,treatment,0,1,0,0
MLB10650541270,1,treatment,0,1,1,0
MLB10604903980,1,treatment,0,1,1,0
MLB6275395860,1,treatment,0,1,1,0
MLB44741217540,2,treatment,0,1,1,1
MLB2785418690,1,treatment,0,1,1,0
MLB42197809130,2,treatment,0,1,0,1
MLB7463356840,1,treatment,0,1,1,0
MLB48404322380,2,treatment,0,1,1,1
MLB10598860270,1,treatment,0,1,1,0
MLB2202479180,1,treatment,0,1,1,0
MLB3657945910,1,treatment,0,1,1,0
MLB2408558400,1,treatment,0,1,0,0
MLB1158114870,1,treatment,0,1,1,0
MLB8106260350,1,treatment,0,1,1,0
MLB410630198100,2,treatment,0,1,1,1
MLB10610030670,1,treatment,0,1,1,0
MLB10514953510,1,treatment,0,1,1,0
MLB5767769020,1,treatment,0,1,1,0
MLB410580359110,2,treatment,0,1,1,1
MLB2298021700,1,treatment,0,1,0,0
MLB10598640960,1,treatment,0,1,1,0
MLB10492545680,1,treatment,0,1,1,0
MLB2823229990,1,treatment,0,1,1,0
MLB2298021700,1,treatment,0,1,0,0
MLB7314283620,1,treatment,0,1,1,0
MLB4568373170,1,treatment,0,1,1,0
MLB10656707620,1,treatment,0,1,1,0
MLB10598640960,1,treatment,0,1,1,0
MLB10609951120-1,1,treatment,0,1,1,0
MLB2658433150,1,treatment,0,1,0,0
MLB10638395520,1,treatment,0,1,1,0
MLB10602730580,1,treatment,0,1,1,0
MLB10054909210,1,treatment,0,1,0,0
MLB5258640550,1,treatment,0,1,0,0
MLB10612837540,1,treatment,0,1,1,0
MLB5316138650,1,treatment,1,1,0,0
MLB10497716740,1,treatment,0,1,1,0
MLB10524060680,1,treatment,0,1,0,0
MLB10520987720,1,treatment,0,1,1,0
MLB3088032520-1,1,treatment,0,1,1,0
MLB410652680480,2,treatment,0,1,1,1
MLB10495216430,1,treatment,0,1,1,0
MLB10607220560,1,treatment,0,1,1,0
MLB10558204500,1,treatment,0,1,1,0
MLB7861117360,1,treatment,0,1,1,0
MLB10664369300-1,1,treatment,0,1,1,0
MLB10555601280,1,treatment,0,1,1,0
MLB10612948920,1,treatment,0,1,1,0
MLB6929554670,1,treatment,0,1,0,0
MLB7813965430,1,treatment,0,1,1,0
MLB4034995240,1,control,0,1,1,0
MLB10604649770,1,treatment,0,1,1,0
MLB10522111140-1,1,treatment,0,1,1,0
MLB410640120820,2,control,0,1,1,1
MLB410533862970,2,control,0,1,1,1
MLB10657874420,1,treatment,0,1,1,0
MLB1202916090,1,treatment,0,1,1,0
MLB7460765780,1,treatment,0,1,0,0
MLB10656917630,1,treatment,0,1,0,0
MLB410562911920,2,treatment,0,1,1,1
MLB2420581460,1,control,0,1,0,0
MLB410541777630,2,treatment,0,1,1,1
MLB10573868850,1,treatment,0,1,1,0
MLB4941261340,1,treatment,0,1,1,0
MLB1928563800,1,treatment,0,1,1,0
MLB3350248620,1,control,0,1,0,0
MLB10555069280,1,treatment,0,1,1,0
MLB10573326290,1,treatment,0,1,0,0
MLB1491084700,1,treatment,0,1,1,0
MLB10530710730,1,treatment,0,1,1,0
MLB10661411860,1,treatment,0,1,1,0
MLB3837569220-1,1,treatment,0,1,1,0
MLB6029903300,1,treatment,0,1,1,0
MLB47562911280,2,treatment,0,1,0,1
MLB410647858090,2,treatment,0,1,1,1
MLB10643795670,1,treatment,0,1,1,0
MLB8168132600,1,treatment,0,1,0,0
MLB10641929200,1,treatment,0,1,1,0
MLB42824718700,2,treatment,0,1,1,1
MLB5647897580,1,treatment,0,1,1,0
MLB5647897580,1,treatment,0,1,1,0
MLB46563189080,2,treatment,0,1,0,1
MLB5647897580,1,control,0,1,1,0
MLB5647897580,1,control,0,1,1,0
MLB10640153230,1,treatment,0,1,0,0
MLB4325237210,1,treatment,0,1,1,0
MLB5720286050,1,treatment,0,1,1,0
MLB10640558990,1,treatment,0,1,1,0
